"","MSU_ID","SIF ID","Del15N","Del13C","Wt% N*","Wt% C*","C:N ratio","Comments.x","ID1","ID2","ORGANIZATION","Date","CAP_BASIN","CAP_SITE","Serial/Operation","Region","Depth (m)","Depth class","Species","PRED/PREY","TLin","TLmm","TWg","Size class","Box Number","Box Location","DryStart","DryEnd","Comments.y","QAQC","Source","Stat_district"
"309","19-0736","20200090.290",11.3586805,-27.0759867194229,9.53237445721584,56.5641726692209,5.93390166564459,NA,"155683","1","USFWS",2019-07-11,"MI","1111",NA,"NWM",NA,NA,"RBT","PREDATOR",25.39,645,"2150","LARGE",8,"D6",2020-01-29 14:03:59,2020-01-31 14:03:59,NA,NA,"Predator","WM4"
"310","19-0741","20200090.291",10.6002118,-24.5693361359546,13.4958090267983,50.3389672778561,3.72997033211564,NA,"160047","1","USFWS",2019-09-01,"MI","1113",NA,"SWM",NA,NA,"CHS","PREDATOR",21.38,543,"1640","SMALL",8,"E1",2020-01-29 14:03:59,2020-01-31 14:03:59,NA,NA,"Predator","WM5"
"311","19-0743","20200090.292",9.7478089,-24.1937046548085,13.5953821561338,50.9284577447336,3.74601148830202,NA,"155615","1","USFWS",2019-07-05,"MI","1118",NA,"NWM",NA,NA,"RBT","PREDATOR",22.52,572,"1800","SMALL",8,"E3",2020-01-29 14:03:59,2020-01-31 14:03:59,NA,NA,"Predator","WM4"
"312","19-0744","20200090.293",11.123845,-24.3071327092894,13.9122571794872,50.6743071794872,3.64242168080414,NA,"160040","1","USFWS",2019-09-01,"MI","1113",NA,"SWM",NA,NA,"CHS","PREDATOR",25.28,642,"2830","LARGE",8,"E4",2020-01-29 14:03:59,2020-01-31 14:03:59,NA,NA,"Predator","WM5"
"313","19-0745","20200090.294",12.4609084,-27.2336269268297,9.91581520618557,55.7996355670103,5.62733717871245,"Replicates outside QAQC criteria.","155547","1","USFWS",2019-07-04,"MI","1121",NA,"NWM",NA,NA,"LAT","PREDATOR",24.84,631,"2450","LARGE",8,"E5",2020-01-29 14:03:59,2020-01-31 14:03:59,NA,NA,"Predator","WM4"
"314","19-0752","20200090.295",10.9669549,-25.6268566133835,12.5805515605493,52.8338192259675,4.19964251739537,NA,"151091","1","USFWS",2019-07-04,"MI","1117",NA,"SWM",NA,NA,"CHS","PREDATOR",35.98,914,"8350","LARGE",8,"F2",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"315","19-0753","20200090.296",12.8076655,-23.0132129356853,12.5819909959072,51.4708616643929,4.09083599576059,NA,"151080","1","USFWS",2019-06-27,"MI","1124",NA,"SWM",NA,NA,"LAT","PREDATOR",31.73,806,"5100","LARGE",8,"F3",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"316","19-0757","20200090.297",10.3074169,-24.7462466517632,12.9961479082321,51.6616062078273,3.97514760316812,NA,"151078","1","USFWS",2019-06-27,"MI","1124",NA,"SWM",NA,NA,"COS","PREDATOR",22.99,584,"1900","SMALL",8,"F7",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"317","19-0758","20200090.298",13.0105234,-24.5699654315263,12.5086893725992,51.9079838668374,4.14975400864489,NA,"158125","1","USFWS",2019-08-09,"MI","1119",NA,"SWM",NA,NA,"LAT","PREDATOR",20.79,528,"1300","SMALL",8,"F8",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"318","19-0759","20200090.299",9.4839937,-23.9412880481734,13.6901831724138,50.5414747586207,3.69180412870323,NA,"158112","1","USFWS",2019-08-08,"MI","1117",NA,"SWM",NA,NA,"RBT","PREDATOR",21.73,552,"2000","SMALL",8,"F9",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"319","19-0765","20200090.300",10.6261936,-23.7214494632435,14.15680425,49.985934,3.53087696328075,NA,"151135","1","USFWS",2019-07-18,"MI","1115",NA,"SWM",NA,NA,"RBT","PREDATOR",26.42,671,"3350","LARGE",8,"G5",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"320","19-0766","20200090.302",10.6631677,-23.5969029548179,14.579482152231,49.0062624671916,3.36131708626514,NA,"151117","1","USFWS",2019-07-11,"MI","1117",NA,"SWM",NA,NA,"RBT","PREDATOR",30.47,774,"3700","LARGE",8,"G6",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"321","19-0767","20200090.303",10.8360466,-24.2285487746191,13.6773958868895,50.8565411311054,3.71829122675715,NA,"151125","1","USFWS",2019-07-18,"MI","1113",NA,"SWM",NA,NA,"CHS","PREDATOR",24.61,625,"2050","LARGE",8,"G7",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"322","19-0770","20200090.304",9.8797165,-23.9651217401004,14.0058173184358,50.2132525139665,3.58517117368589,NA,"158115","1","USFWS",2019-08-08,"MI","1117",NA,"SWM",NA,NA,"RBT","PREDATOR",23.23,590,"2100","SMALL",8,"G10",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"323","19-0775","20200090.305",10.7820844,-25.6280240549755,12.5321011764706,52.9542854901961,4.22549137965941,NA,"151039","1","USFWS",2019-06-21,"MI","1124",NA,"SWM",NA,NA,"CHS","PREDATOR",34.72,882,"6550","LARGE",8,"H5",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"324","19-0778","20200090.306",10.1075569,-24.3450015716096,13.9254085714286,50.3680674285714,3.61699027861301,NA,"151040","1","USFWS",2019-06-21,"MI","1124",NA,"SWM",NA,NA,"RBT","PREDATOR",22.83,580,"2000","SMALL",8,"H8",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"325","19-0779","20200090.307",10.6501768,-23.5959182193365,14.2990875,49.67288984375,3.47385033092147,NA,"151162","1","USFWS",2019-08-02,"MI","1124",NA,"SWM",NA,NA,"RBT","PREDATOR",27.8,706,"3550","LARGE",8,"H9",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"326","19-0780","20200090.308",9.5759293,-23.9276116324362,14.3023271210014,50.2107140472879,3.51066743352269,NA,"151098","1","USFWS",2019-07-05,"MI","1124",NA,"SWM",NA,NA,"RBT","PREDATOR",18.58,472,"1000","SMALL",8,"H10",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"327","19-0782","20200090.309",10.334398,-24.0101106142198,14.1048470437018,49.8581341902314,3.53482274821934,NA,"151104","1","USFWS",2019-07-05,"MI","1124",NA,"SWM",NA,NA,"COS","PREDATOR",22.6,574,"600","SMALL",8,"I2",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"328","19-0783","20200090.310",10.0176199,-23.7412611389604,14.4886707253886,49.1781823834197,3.39425081261902,NA,"151041","1","USFWS",2019-06-21,"MI","1124",NA,"SWM",NA,NA,"RBT","PREDATOR",19.53,496,"1150","SMALL",8,"I3",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM6"
"329","19-0784","20200090.311",10.4083462,-23.8413359957827,14.3020840055633,49.7249821974965,3.47676479722496,NA,"158190","1","USFWS",2019-09-20,"MI","1117",NA,"SWM",NA,NA,"COS","PREDATOR",29.21,742,"4900","LARGE",8,"I4",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"330","19-0787","20200090.312",9.6029104,-23.0282692476259,14.5059397222222,49.4575958333333,3.40947203562188,NA,"151144","1","USFWS",2019-07-25,"MI","1115",NA,"SWM",NA,NA,"CHS","PREDATOR",16.57,421,"650","SMALL",8,"I7",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"331","19-0788","20200090.313",11.4316294,-24.591179775508,11.1938920424403,55.3491151193634,4.94458182279352,NA,"158160","1","USFWS",2019-08-23,"MI","1117",NA,"SWM",NA,NA,"RBT","PREDATOR",23.94,608,"3250","LARGE",8,"I8",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","WM5"
"332","19-0793","20200090.314",11.6644663,-25.1942337960785,13.1910785611511,52.2354682014389,3.95990880952503,NA,"147186","1","USFWS",2019-07-28,"MI","124",NA,"NEM",NA,NA,"CHS","PREDATOR",37.05,941,"8630","LARGE",8,"J3",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","MM5"
"333","19-0796","20200090.315",11.4765979,-26.6098498338996,11.1117434620174,54.4804747198008,4.90296368936413,NA,"147177","1","USFWS",2019-07-28,"MI","124",NA,"NEM",NA,NA,"CHS","PREDATOR",38.78,985,"11230","LARGE",8,"J6",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","MM5"
"334","19-0797","20200090.316",12.9215857,-25.6249189661604,11.2489759590793,55.262605370844,4.91267876932748,NA,"147174","1","USFWS",2019-07-28,"MI","124",NA,"NEM",NA,NA,"LAT","PREDATOR",29.21,742,"4690","LARGE",8,"J7",2020-02-03 11:25:00,2020-02-05 11:25:00,NA,NA,"Predator","MM5"
"335","19-0801","20200090.317",11.3307001,-24.6306142264962,12.8440195710456,51.0685890080429,3.97605973157869,NA,"147972","1","USFWS",2019-08-10,"MI","160",NA,"SEM",NA,NA,"COS","PREDATOR",30.47,774,"3740","LARGE",9,"A1",2020-02-03 13:20:00,2020-02-05 13:20:00,NA,NA,"Predator","MM8"
"336","19-0802","20200090.318",11.4626077,-26.2958812586493,11.6872360110803,55.0655864265928,4.71160044807743,NA,"147982","1","USFWS",2019-08-10,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",37.44,951,"10010","LARGE",9,"A2",2020-02-03 13:20:00,2020-02-05 13:20:00,NA,NA,"Predator","MM8"
"337","19-0804","20200090.319",10.4513161,-23.8041651665816,14.1970576870748,50.637963537415,3.56679282803199,NA,"147242","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"COS","PREDATOR",23.82,605,"2480","LARGE",9,"A4",2020-02-03 13:19:59,2020-02-05 13:19:59,NA,NA,"Predator","MM8"
"338","19-0809","20200090.320",11.223775,-26.7434277548536,11.3584774966711,56.0593051930759,4.93545945832138,NA,"147967","1","USFWS",2019-08-10,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",36.77,934,"10210","LARGE",9,"A9",2020-02-03 13:19:59,2020-02-05 13:19:59,NA,NA,"Predator","MM8"
"339","19-0810","20200090.321",11.8413424,-25.4220048702619,12.0816972527473,53.9358777472528,4.46426330828546,NA,"147211","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"LAT","PREDATOR",24.8,630,"2260","LARGE",9,"A10",2020-02-03 13:19:59,2020-02-05 13:19:59,NA,NA,"Predator","MM8"
"340","19-0814","20200090.323",10.5862216,-26.8614274245429,10.640435202086,55.4338138200782,5.20973181709809,NA,"147255","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",22.87,581,"2410","SMALL",9,"B4",2020-02-03 13:19:59,2020-02-05 13:19:59,NA,NA,"Predator","MM8"
"341","19-0816","20210016.033",12.909466,-25.5502392,10.0055043055556,45.9588280555556,4.59335448289567,NA,"19-0816","1","MDNR",2019-09-05,"HU","254","70","CH",72,"DEEP","DWS","PREY",NA,112,"13.87",NA,9,"B6",2020-02-04 14:39:59,2020-02-06 14:40:00,NA,NA,"Prey",NA
"342","19-0818","20210016.034",12.5968479,-25.0494504,11.9292405336722,46.9830424396442,3.93847724899394,NA,"19-0818","1","MDNR",2019-09-05,"HU","254","70","CH",72,"DEEP","DWS","PREY",NA,86,"5.84",NA,9,"B8",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey",NA
"343","19-0821","20210016.035",8.856632,-19.7670336,12.661820130719,45.5179569934641,3.59489840509048,NA,"19-0821","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,75,"5.15","SMALL",9,"C1",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"344","19-0822","20210016.036",9.1030606,-19.745916,12.9393672862454,45.529463692689,3.51867774408778,NA,"19-0822","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,65,"2.96","SMALL",9,"C2",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"345","19-0823","20210016.037",8.9564254,-19.6815576,12.0934896202532,46.3031511392405,3.82876676568985,NA,"19-0823","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,67,"4.04","SMALL",9,"C3",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"346","19-0824","20210016.038",8.6654305,-19.0290408,12.7120900924703,43.1877425363276,3.39737542938819,NA,"19-0824","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,67,"3.13","SMALL",9,"C4",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"347","19-0825","20210016.039",8.4167264,-19.3326144,12.4771772040302,45.0420522670025,3.60995532326443,NA,"19-0825","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,50,"1.87","SMALL",9,"C5",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"348","19-0826","20210016.040",8.2039017,-17.9539368,13.3439177197802,45.8584600274725,3.43665638461595,NA,"19-0826","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,58,"2.37","SMALL",9,"C6",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"349","19-0827","20210016.041",8.1458586,-18.4778544,12.0024787153652,43.3556068010076,3.61222109442318,NA,"19-0827","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,60,"2.96","SMALL",9,"C7",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"350","19-0828","20210016.042",8.6855576,-19.4311632,13.00155,47.6430954794521,3.66441658721091,NA,"19-0828","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,55,"2.17","SMALL",9,"C8",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"351","19-0828","20210016.042",8.4859708,-19.1898192,12.4376936802974,45.4116451053284,3.65113068970859,NA,"19-0828","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,55,"2.17","SMALL",9,"C8",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"352","19-0829","20210016.043",7.9829306,-17.5426464,12.0632697704082,42.6205244897959,3.53308226550204,NA,"19-0829","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,53,"1.71","SMALL",9,"C9",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"353","19-0830","20210016.044",9.1162985,-19.0440072,12.0795103492885,45.734564683053,3.78612736448766,NA,"19-0830","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,66,"4.61","SMALL",9,"C10",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"354","19-0831","20210016.045",8.6458439,-18.815736,12.1344371536524,44.1212657430731,3.63603727015825,NA,"19-0831","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,71,"4.62","SMALL",9,"D1",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"355","19-0832","20210016.046",9.0061918,-18.8743656,11.9256466392318,41.8539349794239,3.50957363114692,NA,"19-0832","1","MDNR",2019-09-17,"HU","234","113","NH",9,"SHALLOW","RGB","PREY",NA,58,"2.43","SMALL",9,"D2",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH3"
"356","19-0833","20210016.047",9.1947076,-18.9555144,12.8059746458924,46.1978449008499,3.60752275233251,NA,"19-0833","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,67,"3.16","SMALL",9,"D3",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"357","19-0837","20210016.048",9.4462277,-20.2567608,12.2255905898876,42.4427533707865,3.47163215214265,NA,"19-0837","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,64,"3.25","SMALL",9,"D7",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"358","19-0841","20210016.050",9.243586,-19.7599944,11.1329253462604,41.2722786703601,3.70722675188186,NA,"19-0841","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,67,"3.74","SMALL",9,"E1",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"359","19-0844","20210016.051",8.8953274,-20.520228,11.7484941463415,40.6211309756098,3.45756064305989,NA,"19-0844","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,64,"2.98","SMALL",9,"E4",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"360","19-0846","20210016.052",8.8657967,-20.8239192,13.0412705714286,47.8368584285714,3.66811333041235,NA,"19-0846","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,69,"4.59","SMALL",9,"E6",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"361","19-0847","20210016.053",9.9319568,-20.4910656,12.0307147477361,43.3742543337646,3.60529322182845,NA,"19-0847","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,71,"4.49","SMALL",9,"E7",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"362","19-0848","20210016.054",6.6112805,-24.4159224,11.6681730985916,42.7824584507042,3.66659442649753,NA,"19-0848","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,68,"3.61","SMALL",9,"E8",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"363","19-0849","20210016.055",8.7863693,-19.368816,10.086982156611,38.5584139922978,3.82259167247823,NA,"19-0849","1","MDNR",2019-09-20,"HU","248","131","SH",17,"SHALLOW","RGB","PREY",NA,66,"3.28","SMALL",9,"E9",2020-02-04 14:39:59,2020-02-06 14:39:59,NA,NA,"Prey","MH6"
"364","19-0853","20200090.324",12.8366452,-24.3341588431021,13.903257846952,50.0318785992218,3.59857230226009,NA,"147209","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"LAT","PREDATOR",21.02,534,"1240","SMALL",9,"F3",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"365","19-0854","20200090.325",11.1897988,-24.3837837106122,13.3674200557103,50.7263200557103,3.79477265203774,NA,"147227","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",23.11,587,"1670","SMALL",9,"F4",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"366","19-0856","20200090.326",10.1185492,-24.7060589315263,13.5206624685139,50.8782647355164,3.76300087765661,NA,"147229","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"RBT","PREDATOR",21.14,537,"1540","SMALL",9,"F6",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"367","19-0862","20200090.327",12.0721807,-26.474228571965,10.780539858156,55.5185673758865,5.1498874923118,NA,"147224","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"LAT","PREDATOR",23.03,585,"2040","SMALL",9,"G2",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"368","19-0865","20200090.328",11.3506861,-28.0632287196959,8.88430254452926,58.2054791348601,6.551496737434,NA,"147978","1","USFWS",2019-08-10,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",32.09,815,"5050","LARGE",9,"G5",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"369","19-0866","20200090.329",10.4113441,-24.3034696303074,13.6511452722063,51.07928252149,3.74175803589808,NA,"147230","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",23.46,596,"2380","SMALL",9,"G6",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"370","19-0868","20200090.330",10.9529647,-27.6484010689437,10.1076270344828,58.7685462068966,5.81427727857431,NA,"147981","1","USFWS",2019-08-10,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",38.07,967,"10670","LARGE",9,"G8",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"371","19-0871","20200090.331",9.9816451,-24.0263714942622,13.8329021216407,50.1455623762376,3.62509341389671,NA,"147240","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"RBT","PREDATOR",20.59,523,"1490","SMALL",9,"H1",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"372","19-0872","20200090.332",10.7311201,-25.4314416917269,12.6100540915395,51.8860854368932,4.1146600213004,NA,"147249","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"CHS","PREDATOR",23.5,597,"2010","SMALL",9,"H2",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"373","19-0873","20200090.333",10.3733707,-23.4815944481734,14.7359758846658,48.5451921363041,3.29433167618169,NA,"147243","1","USFWS",2019-08-11,"MI","160",NA,"SEM",NA,NA,"RBT","PREDATOR",17.76,451,"840","SMALL",9,"H3",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM8"
"374","19-0875","20200090.334",12.6617677,-26.3075587313971,11.4691232588699,55.8607009198423,4.87052930367987,NA,"146120","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",23.03,585,"2460","SMALL",9,"H5",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"375","19-0876","20200090.335",12.5768272,-25.4784199366751,12.2620826379542,52.2947558546433,4.26475317437332,NA,"146121","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",22.64,575,"1890","SMALL",9,"H6",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"376","19-0877","20200090.336",10.8650263,-26.3042347589349,11.1202713136729,54.8080375335121,4.92866010077676,NA,"146131","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"CHS","PREDATOR",23.43,595,"2000","SMALL",9,"H7",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"377","19-0880","20200090.337",12.1990918,-25.3077455322863,12.4624882978723,52.5634042553192,4.21772947737035,NA,"146123","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",23.82,605,"2220","LARGE",9,"H10",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"378","19-0884","20200090.338",12.0621877,-28.8269297919239,6.98775558375634,60.5411949238579,8.66389704078821,NA,"146124","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",18.98,482,"1030","SMALL",9,"I4",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"379","19-0885","20200090.339",12.0292108,-26.2667926702619,11.0308886426593,54.486559833795,4.93945334767332,NA,"146129","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",26.18,665,"2600","LARGE",9,"I5",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"380","19-0886","20200090.340",12.7337173,-26.9604313030732,9.773096,56.2401514482759,5.75458907272331,"Replicates outside QAQC criteria.","146125","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"LAT","PREDATOR",24.84,631,"2400","LARGE",9,"I6",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"381","19-0888","20200090.341",10.1383943,-22.9990965,14.4349414893617,47.279071143617,3.27532128747878,NA,"146130","1","USFWS",2019-07-06,"MI","134",NA,"NEM",NA,NA,"CHS","PREDATOR",15.75,400,"500","SMALL",9,"I8",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM6"
"382","19-0890","20200090.342",11.3722828,-25.9739996,12.4893071979434,50.8933607969152,4.07495467845451,NA,"141141","1","USFWS",2019-06-17,"HU","227",NA,"NH",NA,NA,"COS","PREDATOR",22.87,581,"1570","SMALL",9,"I10",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MH2"
"383","19-0893","20200090.343",11.2274133,-27.0929906,10.4218633802817,55.939988028169,5.36756105765196,NA,"146104","1","USFWS",2019-06-29,"MI","156",NA,"SEM",NA,NA,"CHS","PREDATOR",31.3,795,"5400","LARGE",9,"J3",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM7"
"384","19-0894","20200090.345",12.5961803,-24.5757649,12.0173661060802,52.2019630012937,4.34387723070882,NA,"146142","1","USFWS",2019-06-30,"MI","156",NA,"SEM",NA,NA,"LAT","PREDATOR",33.11,841,"7290","LARGE",9,"J4",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM7"
"385","19-0895","20200090.346",11.024596,-25.6110836,12.500684754522,51.7480917312661,4.13962056858901,NA,"146163","1","USFWS",2019-06-29,"MI","156",NA,"SEM",NA,NA,"CHS","PREDATOR",37.01,940,"8690","LARGE",9,"J5",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM7"
"386","19-0898","20200090.347",11.014605,-25.7239908,12.5411417112299,51.4850501336898,4.1052921112906,NA,"146106","1","USFWS",2019-06-29,"MI","156",NA,"SEM",NA,NA,"COS","PREDATOR",21.46,545,"1470","SMALL",9,"J8",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM7"
"387","19-0899","20200090.348",10.7798165,-24.9447295,12.9413057742782,50.8502412073491,3.92929756040674,NA,"146138","1","USFWS",2019-06-30,"MI","156",NA,"SEM",NA,NA,"COS","PREDATOR",20.67,525,"1580","SMALL",9,"J9",2020-02-05 11:00:00,2020-02-07 11:00:00,NA,NA,"Predator","MM7"
